thread_id,comment_id,video_id,author,author_channel_id,is_reply,parent_comment_id,published_at_comment,text,like_count_comment,reply_count
UgwZoERLDSxfS05foD54AaABAg,UgwZoERLDSxfS05foD54AaABAg,-4GmbBoYQjE,@iceBreaker394,UC3iSaF_PhN2c0vo8pWW7pRQ,False,,2025-06-25T09:55:13Z,I'm faadi,0,0.0
UgyHtGC_E3UwPqHIbSN4AaABAg,UgyHtGC_E3UwPqHIbSN4AaABAg,-4GmbBoYQjE,@iceBreaker394,UC3iSaF_PhN2c0vo8pWW7pRQ,False,,2025-06-25T09:53:57Z,I m h haer,0,0.0
UgyrISYj6nXu891KZL94AaABAg,UgyrISYj6nXu891KZL94AaABAg,-4GmbBoYQjE,@muhammadtahiriqbal972,UCdn9dkP8fUfZJ5EW8RtCteQ,False,,2025-06-25T09:32:07Z,5:43 😂😂😂😂😂,0,0.0
UgwZ6JjowjyGqz9Z7ml4AaABAg,UgwZ6JjowjyGqz9Z7ml4AaABAg,-4GmbBoYQjE,@SanjayRay-xf6cc,UCvK6_kXI0td-Ef7Ts3YiFRg,False,,2025-06-25T09:26:56Z,❤❤❤❤,0,0.0
Ugy8NED31qqO1r5wXR94AaABAg,Ugy8NED31qqO1r5wXR94AaABAg,-4GmbBoYQjE,@ianieldamom,UCnEuslhGyYk_Qh2OYL4JOuw,False,,2025-06-25T08:47:58Z,"거길
어떴게 간거에요",0,0.0
Ugw3GrlycN2mDE-EjTB4AaABAg,Ugw3GrlycN2mDE-EjTB4AaABAg,-4GmbBoYQjE,@محمدفوليعبدالجابر,UCFrsJ6OI-9O16TK0Ba3R8gw,False,,2025-06-25T08:31:45Z,عيد ميلاد سعيد 🎉🎉🎉وكل عام وانتم بخير,0,0.0
Ugz0MGswFm2ok5C3fCh4AaABAg,Ugz0MGswFm2ok5C3fCh4AaABAg,-4GmbBoYQjE,@TTV_AnThoLuX,UCR-7aHPhdJ9PVsib_jkAWfg,False,,2025-06-25T08:22:10Z,Salut mon fils te kiffe et te suis depuis un moment et il a que 9 ans j'espère faire parti des gagnants des 50k merci a toi et continue comme sa et bonne anniversaire a toi 🎉,0,0.0
UgxmnZnU1BuqgnBigcR4AaABAg,UgxmnZnU1BuqgnBigcR4AaABAg,-4GmbBoYQjE,@Akhibloges078,UCwykZtO6MuqSNpvh_h0_YtA,False,,2025-06-25T08:16:18Z,I am your Bangladeshi crazy fan❤,0,0.0
Ugz5YeAi5myh0Unc4SZ4AaABAg,Ugz5YeAi5myh0Unc4SZ4AaABAg,-4GmbBoYQjE,@AY-22-AY,UC2ZQpV-25RWxDYm5b-cWOOg,False,,2025-06-25T08:06:27Z,No,0,0.0
Ugza8fXy-HlHifVvo0p4AaABAg,Ugza8fXy-HlHifVvo0p4AaABAg,-4GmbBoYQjE,@AliaAlo-jk7du,UCOKFjHTYHZrOiL_JHAYow9g,False,,2025-06-25T08:05:22Z,ALLAH MOHAM 🙂🤲🏻🤲🏻🤲🏻,0,0.0
UgwtjZ7sbcMW4sIheIl4AaABAg,UgwtjZ7sbcMW4sIheIl4AaABAg,-4GmbBoYQjE,@HistoricalAdventure454,UChUP_1tksEP_CD_2u2oSqZg,False,,2025-06-25T07:30:37Z,You should visit srilanka in srilanka there is sigiriya 1 of the world wonders,0,0.0
UgwW0idoih3iRD95m2B4AaABAg,UgwW0idoih3iRD95m2B4AaABAg,-4GmbBoYQjE,@BihanThakuria,UCLUrG9GiQGyhZcl5FMOEMSA,False,,2025-06-25T07:30:32Z,Zx10R❤❤,0,0.0
UgzWuc9OeC6ijZFAw_14AaABAg,UgzWuc9OeC6ijZFAw_14AaABAg,-4GmbBoYQjE,@KristjanKycyku,UChtyqjRzxESVfSPGw1E2mmA,False,,2025-06-25T07:19:12Z,I do it❤😊,0,0.0
Ugz183xyb9njI93BsJh4AaABAg,Ugz183xyb9njI93BsJh4AaABAg,-4GmbBoYQjE,@LaboniakterRubyRubi,UC8FDU_nzYuGz1kAutE9umrA,False,,2025-06-25T07:12:25Z,লাবিব খুব সুন্দর হেপিবারডেজিনি🎉😊❤😂🎉😢😮😅😊এরকমভিডিওআরোচাই ❤😂🎉😢😮😅😊,0,0.0
UgyCms4v2Fdpoz0h-RB4AaABAg,UgyCms4v2Fdpoz0h-RB4AaABAg,-4GmbBoYQjE,@LuisangelDelacruzmontecillo,UCpEoEsYkLjro2H_4YH0JwmA,False,,2025-06-25T06:09:00Z,"Mientras tanto claudia sheimbau  
Que bonito dinero xd",0,0.0
UgznWLOYw6s8ZiLzV-d4AaABAg,UgznWLOYw6s8ZiLzV-d4AaABAg,-4GmbBoYQjE,@Badluck100k,UCBagek54apqMT5iGJM8xFoQ,False,,2025-06-25T06:02:06Z,🎉❤🎉❤🎉❤🎉❤❤🎉,0,0.0
Ugxb8676VN4gYnX55ah4AaABAg,Ugxb8676VN4gYnX55ah4AaABAg,-4GmbBoYQjE,@Badluck100k,UCBagek54apqMT5iGJM8xFoQ,False,,2025-06-25T06:01:56Z,🎉❤🎉❤🎉❤,0,0.0
Ugy8Gwolj48PtrV-hMN4AaABAg,Ugy8Gwolj48PtrV-hMN4AaABAg,-4GmbBoYQjE,@LizaLiza-st1yf,UC7vAmUTJbc5Lz5d_nnYu7LQ,False,,2025-06-25T05:56:49Z,i love mrbeast,0,0.0
Ugz-yNy5GS0BPYYFLyl4AaABAg,Ugz-yNy5GS0BPYYFLyl4AaABAg,-4GmbBoYQjE,@Evilvlogger864,UCis-Gi4O_26gCydJpu8aNvA,False,,2025-06-25T05:55:37Z,❤❤❤,1,0.0
Ugwl-YZkXxk4JOKST554AaABAg,Ugwl-YZkXxk4JOKST554AaABAg,-4GmbBoYQjE,@EdgarsGraudins,UC_-fihY-1FXTSk82GO5rFOg,False,,2025-06-25T04:57:02Z,"Siuuuuu
🎉",0,0.0
Ugzt3pWOuXGKoCZEr9l4AaABAg,Ugzt3pWOuXGKoCZEr9l4AaABAg,-4GmbBoYQjE,@avinashrajaff3325,UCdPArkR81aaKmXxGihcnKEw,False,,2025-06-25T04:43:10Z,🎉,0,0.0
UgwVUc94_p-DzgYgoyF4AaABAg,UgwVUc94_p-DzgYgoyF4AaABAg,-4GmbBoYQjE,@ÁminrvtyHuriame,UCvEFiVbiF852wJ-h1KE8KiA,False,,2025-06-25T04:08:49Z,Hello😊,0,0.0
UgwOhRVNP3VIJa1Nm9l4AaABAg,UgwOhRVNP3VIJa1Nm9l4AaABAg,-4GmbBoYQjE,@SONG.TV.5,UCas4wzzvrZ7UkcS8ep2HohQ,False,,2025-06-25T03:46:52Z,Oo So,1,0.0
UgyaMUe3HXDyAnrl-C14AaABAg,UgyaMUe3HXDyAnrl-C14AaABAg,-4GmbBoYQjE,@HabizurIslam-q8v,UCzi1YXeqWtwrBzyGpT6lSfA,False,,2025-06-25T03:26:20Z,10 mein se 1% mere ko chahie,0,0.0
Ugy2xvOY1Ey4fAZ2QfV4AaABAg,Ugy2xvOY1Ey4fAZ2QfV4AaABAg,-4GmbBoYQjE,@karlosgaelmartinezcorona8818,UCwh3fWQLpDAKoJ81WeEQZhA,False,,2025-06-25T02:59:23Z,Se metieron a un cenote un lugar muy sagrado ya que ahí lanzaban a las personas tomadas como sacrificio para los dioses mayas 💀,0,0.0
UgzYnCcHBmYKrFh7QMl4AaABAg,UgzYnCcHBmYKrFh7QMl4AaABAg,-4GmbBoYQjE,@elizabethgamonal4930,UCyQ_p06GAyRdExkuKguqPew,False,,2025-06-25T02:42:48Z,Por favor a mi 🙏🙏🙏🙏🙏🙏🙏soy fan👻,1,0.0
Ugw0v9Zq03uksMVN3Tp4AaABAg,Ugw0v9Zq03uksMVN3Tp4AaABAg,-4GmbBoYQjE,@traothi6500,UCGHrwWAD_pi-FWt5vum7qLg,False,,2025-06-25T02:29:26Z,50000 Á,0,0.0
UgxCvIscX3OMFck3kkN4AaABAg,UgxCvIscX3OMFck3kkN4AaABAg,-4GmbBoYQjE,@SanaaSA2025,UCwS-2hIc58vg09QqKxoD0wA,False,,2025-06-25T02:24:39Z,🌟,0,0.0
Ugx8bErLUhCywQcjlmx4AaABAg,Ugx8bErLUhCywQcjlmx4AaABAg,-4GmbBoYQjE,@Aeso-i6v,UCNAPbq7FTVkHEeoBGfwTlcg,False,,2025-06-25T00:34:12Z,هل سافوز 😢,0,0.0
UgziGTII6RywgrgMANN4AaABAg,UgziGTII6RywgrgMANN4AaABAg,-4GmbBoYQjE,@naka5times635,UCfWAEXV8jb9rTV8rrQR-HXg,False,,2025-06-24T23:54:21Z,"I always wanted to try one of these challenges. 
How can ba contestant?",0,0.0
UgxISfNatcBlDd6HBR14AaABAg,UgxISfNatcBlDd6HBR14AaABAg,-4GmbBoYQjE,@annaleggett9387,UCvLIAMw9j0MDTmEOblMdJMg,False,,2025-06-24T23:52:40Z,"100 hours in missle silo, w/ 100 YouTubers next! Lol",0,0.0
UgxKfg6zpysaJyRD1xF4AaABAg,UgxKfg6zpysaJyRD1xF4AaABAg,-4GmbBoYQjE,@AyaAtifi-k2g,UCuPg4mdkWuXeGji0Ryseuxg,False,,2025-06-24T23:33:16Z,Enter Morocco and visit its oldest history,0,0.0
UgyJ1iqmjljgdBH9sPt4AaABAg,UgyJ1iqmjljgdBH9sPt4AaABAg,-4GmbBoYQjE,@luiguiyepez7000,UCkRqndzpqx_lF9LtQ0-b7bQ,False,,2025-06-24T22:59:29Z,e reino de la serpiente me suena a reptilianos,0,0.0
Ugyl1NJf0vmgkaqfHp54AaABAg,Ugyl1NJf0vmgkaqfHp54AaABAg,-4GmbBoYQjE,@CristinaAguilera-st7ll,UCoPqFYcNrDZwyX1N9vIyBMQ,False,,2025-06-24T22:34:31Z,Puedes visitar Venezuela?🎉,0,0.0
UgwyUhQx9zC-8OAsLVN4AaABAg,UgwyUhQx9zC-8OAsLVN4AaABAg,-4GmbBoYQjE,@zhiweigeng1010,UCRi7AKOLgTd0DNg3NolBuww,False,,2025-06-24T22:30:27Z,Why do I recall the Maya football match in which the winning player was beheaded?,0,0.0
UgzN9Eoykp7VvdJn8FF4AaABAg,UgzN9Eoykp7VvdJn8FF4AaABAg,-4GmbBoYQjE,@RicardoCisneros-tl9cg,UC0giKLBX0Qt8QDfeAF8i7CQ,False,,2025-06-24T21:54:08Z,Yo soy Mexicano 🇲🇽 me suscribí,0,0.0
UgwCVqAfYKAZbAIszWJ4AaABAg,UgwCVqAfYKAZbAIszWJ4AaABAg,-4GmbBoYQjE,@ЯнаЧервона-ь6ы,UC9Hr_Z7uYRcjKqSRU7-wdDw,False,,2025-06-24T20:25:56Z,Хочу виграти 50 000$,0,0.0
Ugw8llhol5b4ne7uk6J4AaABAg,Ugw8llhol5b4ne7uk6J4AaABAg,-4GmbBoYQjE,@juberhussam,UC8TPP4NK5SC-Mjo2kNP2rVA,False,,2025-06-24T19:57:30Z,اريد المشاركه❤❤❤,0,0.0
UgwseDegtGrXN2o9KBZ4AaABAg,UgwseDegtGrXN2o9KBZ4AaABAg,-4GmbBoYQjE,@Fatmanur-z8h,UCxlRgiYYlF6oEYLvlGFU7fw,False,,2025-06-24T18:04:48Z,Mrbeast,1,0.0
UgyAFTH7BBu7qL4pcVh4AaABAg,UgyAFTH7BBu7qL4pcVh4AaABAg,-4GmbBoYQjE,@beyza-l6e7v,UCcqldeokSxiJ1RIVs8JXDsg,False,,2025-06-24T17:52:05Z,Türkler buradamıı,0,0.0
UgxInYJImjTGOiICpz94AaABAg,UgxInYJImjTGOiICpz94AaABAg,-4GmbBoYQjE,@beyza-l6e7v,UCcqldeokSxiJ1RIVs8JXDsg,False,,2025-06-24T17:51:52Z,Türkler kayzer abi için yoruma beğeni lütfenn,0,0.0
UgyvG9RnUgM2C0i1MKZ4AaABAg,UgyvG9RnUgM2C0i1MKZ4AaABAg,-4GmbBoYQjE,@KilesheKisimba,UCHpZNtwR9RF2t1xKNdqPgBA,False,,2025-06-24T17:03:45Z,I alwaysdreamed of playing in one of Mister Beast's videos❤,0,0.0
UgypBeSH1Ub_1ikrBF94AaABAg,UgypBeSH1Ub_1ikrBF94AaABAg,-4GmbBoYQjE,@memejack69,UCEEUifXcyPWc4S_efVfweGQ,False,,2025-06-24T16:54:59Z,Area 51,0,0.0
UgxHSrbi9FyymVdlSHx4AaABAg,UgxHSrbi9FyymVdlSHx4AaABAg,-4GmbBoYQjE,@AkashRider98-z3j,UCNaHEDiCJFj6uIl9GVmT9IQ,False,,2025-06-24T16:13:13Z,মিস্টার ভিজ তোমার ভিডিও গুলো খুব সুন্দর😮😮😮😮😮😊😊😊,0,0.0
UgzzWTXLTzIdxdbu6lF4AaABAg,UgzzWTXLTzIdxdbu6lF4AaABAg,-4GmbBoYQjE,@Islamictopic0-j4q,UCC3JERuM8VsIwbnTCQPCYvQ,False,,2025-06-24T15:43:02Z,Is anyone in Bangladesh? I am Bangladeshi,0,0.0
UgzMTA9LJQV5SOJQRm94AaABAg,UgzMTA9LJQV5SOJQRm94AaABAg,-4GmbBoYQjE,@HowardOrtega-x1o,UCK63V7MiZDKdoIHJR6QWYTg,False,,2025-06-24T15:25:20Z,You have way too much power😅,0,0.0
Ugxa25h9K9w6yjJhJSB4AaABAg,Ugxa25h9K9w6yjJhJSB4AaABAg,-4GmbBoYQjE,@Hayatımolmuş123,UC7rian2qHG1U1Sxbnfj2SRg,False,,2025-06-24T15:11:30Z,Perfect...,0,0.0
UgxQb1H4SAh8Yuq2Ap14AaABAg,UgxQb1H4SAh8Yuq2Ap14AaABAg,-4GmbBoYQjE,@th3w1se31,UCelrlj4XlpHNeqbIj80QYtw,False,,2025-06-24T14:34:14Z,😇😇😇😇🤑🤑🤑🤑🤑,0,0.0
Ugz5bZ41kAeuVf0eBV14AaABAg,Ugz5bZ41kAeuVf0eBV14AaABAg,-4GmbBoYQjE,@th3w1se31,UCelrlj4XlpHNeqbIj80QYtw,False,,2025-06-24T14:33:15Z,🤑🤑🤑🤑🤑🤑,0,0.0
Ugz00A4ZX82G3sUaBHh4AaABAg,Ugz00A4ZX82G3sUaBHh4AaABAg,-4GmbBoYQjE,@MuhammadRizwan-d4m7b,UCewgTDLyeiT_SpQz0_ahL0Q,False,,2025-06-24T14:30:36Z,I am support you from Pakistan 🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰❤❤❤❤,2,0.0
UgwW9yQGMJNmxZGVXfJ4AaABAg,UgwW9yQGMJNmxZGVXfJ4AaABAg,-4GmbBoYQjE,@pepesport2009,UCst_xpOn18A7ZNMcomNLpCA,False,,2025-06-24T13:11:57Z,Happy Birthday!❤🎉,1,0.0
UgxXPSGZ9sovPy-bZg54AaABAg,UgxXPSGZ9sovPy-bZg54AaABAg,-4GmbBoYQjE,@Rajnita-b4w,UCbKZMmNM7XOWRuuesDo8h0Q,False,,2025-06-24T12:53:17Z,Camping video so beautiful sir❤❤❤❤ love this camping,0,0.0
UgyeJ9kJ-K28WI8AtjZ4AaABAg,UgyeJ9kJ-K28WI8AtjZ4AaABAg,-4GmbBoYQjE,@nishunishu2751,UCg-yR9jx23l3kdJtLPzMrSg,False,,2025-06-24T12:08:54Z,❤❤❤😊😊😊,0,0.0
Ugyoe20oC1Ks7-U_E2l4AaABAg,Ugyoe20oC1Ks7-U_E2l4AaABAg,-4GmbBoYQjE,@HuyKask,UC9IgvHp6q3CQ4jsYooOvzIw,False,,2025-06-24T12:04:04Z,Làm video mà tốn tiền quá,0,0.0
UgwveQXmSo-KmaS00I94AaABAg,UgwveQXmSo-KmaS00I94AaABAg,-4GmbBoYQjE,@TuấnPhan-t6g,UCqbevNSlrKJwj7_Bt40Vdog,False,,2025-06-24T11:46:29Z,Wow😮,0,0.0
UgyxFaL4AjtGjaKZjjZ4AaABAg,UgyxFaL4AjtGjaKZjjZ4AaABAg,-4GmbBoYQjE,@BP-GOODSTUFF,UCbHEwLTzrZ9uNYdM4GyeXnw,False,,2025-06-24T11:11:41Z,BRO SUUU GOT ME,1,0.0
UgwWLGUSQe7p64m0YRt4AaABAg,UgwWLGUSQe7p64m0YRt4AaABAg,-4GmbBoYQjE,@tusepahlevi8210,UCieb4KoEAkpzy0YeLJGn-Mw,False,,2025-06-24T10:33:52Z,"I dunno what to say, but I love the editing on this video",1,0.0
UgxVmIt_KJQstSyrdv54AaABAg,UgxVmIt_KJQstSyrdv54AaABAg,-4GmbBoYQjE,@mdabdurrahim8412,UC-WOggR_LA9sziQNscya3Nw,False,,2025-06-24T10:18:19Z,Messi vs Fan  challenge,0,1.0
UgxVmIt_KJQstSyrdv54AaABAg,UgxVmIt_KJQstSyrdv54AaABAg.AJkQN8eNvD2AJlOUYnh8gh,-4GmbBoYQjE,@GoJanCool,UCU61JatmVEkL8ZbTuwI_8dQ,True,UgxVmIt_KJQstSyrdv54AaABAg,2025-06-24T19:21:06Z,Nah😂😂😂,0,
UgwlIQlIYmsmALqN3yJ4AaABAg,UgwlIQlIYmsmALqN3yJ4AaABAg,-4GmbBoYQjE,@sujauddinBaidya-j9e,UC8yw8RYC-qPPqhGHWAzuEGw,False,,2025-06-24T09:38:30Z,মিস্টার ডিস্কো ভিডিও আচ্ছা লাগতাহে🇮🇳🇮🇳🇮🇳🇮🇳,0,0.0
Ugyg2wedclcO-fPiKUZ4AaABAg,Ugyg2wedclcO-fPiKUZ4AaABAg,-4GmbBoYQjE,@AffanRedium,UCGf7Wn7F8rFBakerbRdSHiQ,False,,2025-06-24T09:27:48Z,Sir hme de do pese❤,0,0.0
UgyqWbHGyPnPQDSzlrl4AaABAg,UgyqWbHGyPnPQDSzlrl4AaABAg,-4GmbBoYQjE,@ayselozbay4350,UC9y9orbBEIQdIkEi_dUwThA,False,,2025-06-24T09:08:11Z,Türkler burada mısınız❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉😊😊😊,0,0.0
Ugz1o2ml3OQk_Ghx8Lh4AaABAg,Ugz1o2ml3OQk_Ghx8Lh4AaABAg,-4GmbBoYQjE,@EvistaYonis,UC4lNALzMNare6JSLDRHD8ZQ,False,,2025-06-24T08:55:09Z,❤❤❤❤❤❤❤❤❤❤❤,0,0.0
UgzhgG78p0V9F4HTPWN4AaABAg,UgzhgG78p0V9F4HTPWN4AaABAg,-4GmbBoYQjE,@MdsanaulAnsari-e8y,UC6ltCKzrqL8IJhQHoPNchUg,False,,2025-06-24T07:52:47Z,Mrbeast mujhe ek PC chahie main GTA V khelna chahta hun,0,0.0
Ugwna5VGIri9koU1Tyh4AaABAg,Ugwna5VGIri9koU1Tyh4AaABAg,-4GmbBoYQjE,@NBPbanglaTv,UCss-G2ZZlUE0eMWEOBAOx9g,False,,2025-06-24T07:51:42Z,প্রিয় জন্ম ভূমি বাংলাদেশ কে ভালোবাসেন সেই সোনা মুখ গুলো দেখতে চাই❤❤❤❤❤❤❤,0,0.0
Ugzu1Qy23ikJTh49vTZ4AaABAg,Ugzu1Qy23ikJTh49vTZ4AaABAg,-4GmbBoYQjE,@MumbaiStreet,UCyp8xyJJ2wsBwrsGut0Sg7A,False,,2025-06-24T07:46:44Z,Marathi language 😍🤩🥳❤🔥🔥🔥🔥,1,0.0
Ugy7GfEjcAaha7Gje7F4AaABAg,Ugy7GfEjcAaha7Gje7F4AaABAg,-4GmbBoYQjE,@rohansu5477,UCz6-XNIVpfxDhJNCsJzSnfA,False,,2025-06-24T07:41:43Z,Subscribed,0,0.0
UgwO1uSbWltO85xMPv54AaABAg,UgwO1uSbWltO85xMPv54AaABAg,-4GmbBoYQjE,@bhathibjadavbjadav5755,UC86A2CY1kLIzy3HFvx9hoIw,False,,2025-06-24T07:18:17Z,"I am indian ,₹ cam pese chahiye sir ❤",0,0.0
UgzjYWyvZUGgFOcOhrV4AaABAg,UgzjYWyvZUGgFOcOhrV4AaABAg,-4GmbBoYQjE,@endertim2025,UCk9XxPBS9cFB1iaYCbVwPkw,False,,2025-06-24T05:03:20Z,Tereq you are Islam,0,0.0
Ugx7oSrbnEd65o6X-F14AaABAg,Ugx7oSrbnEd65o6X-F14AaABAg,-4GmbBoYQjE,@Sayra-blink,UC2HIeoEOuCN9_b2hr_eIVPw,False,,2025-06-24T04:36:48Z,i am your new subscriber ❤,0,0.0
Ugwo-smPJ-qmdnaNZO14AaABAg,Ugwo-smPJ-qmdnaNZO14AaABAg,-4GmbBoYQjE,@MonaVishkrma,UCyYru3bAnUNg9RjYVhXSbeQ,False,,2025-06-24T04:12:37Z,❤❤❤❤❤❤,0,0.0
UgzyK3SlxfGzzxFcpvh4AaABAg,UgzyK3SlxfGzzxFcpvh4AaABAg,-4GmbBoYQjE,@JxJisan-f3u,UCsGRQZ8vkMbccZrZA2pEzcw,False,,2025-06-24T03:29:45Z,💗💗💗💗💗,0,0.0
UgzErp2UGY5VY-d4-oh4AaABAg,UgzErp2UGY5VY-d4-oh4AaABAg,-4GmbBoYQjE,@fabiolasalgadorodriguez3455,UCWgVu-5Cowu1J3drIziAiNg,False,,2025-06-24T03:16:59Z,❤❤❤,0,0.0
UgzeDvyGckHdXcgokBN4AaABAg,UgzeDvyGckHdXcgokBN4AaABAg,-4GmbBoYQjE,@ilyassegaming234,UCoM211SbKJfhd03vCzGIqUQ,False,,2025-06-24T02:53:56Z,This is a very beautiful thing ❤,1,0.0
UgzBiI3N0iE4pULPo0J4AaABAg,UgzBiI3N0iE4pULPo0J4AaABAg,-4GmbBoYQjE,@claudiosolli,UCt6g21YlWIYJNit-iDzG5-Q,False,,2025-06-24T02:33:48Z,regalami 10000 mila dollari😂,0,0.0
UgzBr2d5HOOs9aiiiKF4AaABAg,UgzBr2d5HOOs9aiiiKF4AaABAg,-4GmbBoYQjE,@PraveenYadav_400,UCDF0lTUX7BaEl5w8szAimIg,False,,2025-06-24T02:31:47Z,Up,0,0.0
Ugwrz-vMfWid_KbxVml4AaABAg,Ugwrz-vMfWid_KbxVml4AaABAg,-4GmbBoYQjE,@monkey.vlogerrr,UC-JKTmCGjrwIP9PvkHEfUNQ,False,,2025-06-24T02:19:07Z,Very pracheen😮😮,0,0.0
UgxjX2QjNCHiZIcaTT54AaABAg,UgxjX2QjNCHiZIcaTT54AaABAg,-4GmbBoYQjE,@RenatoMateus-q2r,UCIzRpBxed-yle4ZhYnJ6Mnw,False,,2025-06-24T02:06:07Z,Parte 2 por favor,0,0.0
UgyHlXpStp-qvTD9UMN4AaABAg,UgyHlXpStp-qvTD9UMN4AaABAg,-4GmbBoYQjE,@apocaliptoexX,UCoYc_u_uq06SHd7t4YcJ1UQ,False,,2025-06-24T02:05:28Z,3:54 that's not a spider,0,0.0
UgzenOZ2-cP0oSoAVPh4AaABAg,UgzenOZ2-cP0oSoAVPh4AaABAg,-4GmbBoYQjE,@britmin_,UCQXv5eTwRGkhnA9or7Uq_Og,False,,2025-06-24T01:47:25Z,por que decía Mexico si es de Guatemala,0,0.0
UgxvpWAeX8KWQruCMu14AaABAg,UgxvpWAeX8KWQruCMu14AaABAg,-4GmbBoYQjE,@nwtah,UCY68TMcOAUFQ8j9_CqjAK3g,False,,2025-06-24T01:03:57Z,JUSTO ESTABA HACIENDO UNA TAREA SOBRE LAS ANTIGUAS CULTURAS AKAKAKAKS,0,0.0
UgxSTBKhgOL9oXHhWo94AaABAg,UgxSTBKhgOL9oXHhWo94AaABAg,-4GmbBoYQjE,@Yovan-tv3yv,UCnLwUs94aPaWNGuSaCzZJmQ,False,,2025-06-24T00:10:56Z,Siuuu,0,0.0
UgwO48nvNSVCxMJnC414AaABAg,UgwO48nvNSVCxMJnC414AaABAg,-4GmbBoYQjE,@keztrotman,UCL4VSMq30uIYEkiMQLXLSdw,False,,2025-06-23T23:25:45Z,i would love to be in one of your vidoes,2,1.0
UgwO48nvNSVCxMJnC414AaABAg,UgwO48nvNSVCxMJnC414AaABAg.AJjFgXkuNGLAJx7k3INRPi,-4GmbBoYQjE,@Randomthings22105,UCV4AoAIBE0B-OnPE1zY8bUw,True,UgwO48nvNSVCxMJnC414AaABAg,2025-06-29T08:45:42Z,Unc I don’t think you got a chance bro bro siwa,0,
UgzBcpxQE-4REmzWIw14AaABAg,UgzBcpxQE-4REmzWIw14AaABAg,-4GmbBoYQjE,@JosueLopez-be9xo,UCp4vetb5tCJzEzatE1-6_iw,False,,2025-06-23T23:08:46Z,😎,0,0.0
Ugx-MTgfbkWrypk3Pnd4AaABAg,Ugx-MTgfbkWrypk3Pnd4AaABAg,-4GmbBoYQjE,@AlexandreRodrigues-ld7cv,UCDKyHS-usXqqFZSze2n73XQ,False,,2025-06-23T23:05:11Z,Eu quero ganhar esse dinheiro😅😂😁😄👍🏽,0,0.0
Ugw1OSYaWjGM-ifVXzJ4AaABAg,Ugw1OSYaWjGM-ifVXzJ4AaABAg,-4GmbBoYQjE,@LifeUnfilteredbyPriya,UCRABH3Rx0Uu3qo4SYP-7UrA,False,,2025-06-23T23:04:20Z,@LifeUnfilteredbyPriya,1,0.0
UgxDl7jEswqn2K6fLUR4AaABAg,UgxDl7jEswqn2K6fLUR4AaABAg,-4GmbBoYQjE,@jarock17,UCYYDZJ8XcaooWIOl5wUm3jQ,False,,2025-06-23T22:55:43Z,9:00 me 😭,0,0.0
Ugx5e6zqG9VORKb5tDR4AaABAg,Ugx5e6zqG9VORKb5tDR4AaABAg,-4GmbBoYQjE,@MaikolMaetines,UCP_6HreS3HduxqVbeHTzWWA,False,,2025-06-23T22:45:08Z,Mister vit que locura desearía participar un dia😢,0,0.0
Ugy6Bg3n3TDtjQj8uRp4AaABAg,Ugy6Bg3n3TDtjQj8uRp4AaABAg,-4GmbBoYQjE,@Jitendra.u.3177,UCsppIGTNYmGmHlw5u4YsdIg,False,,2025-06-23T21:52:30Z,Hello sir ❤❤,0,0.0
Ugw4j3gnU1cWmqWds0B4AaABAg,Ugw4j3gnU1cWmqWds0B4AaABAg,-4GmbBoYQjE,@YehikoZapata,UCQ4chY8HESTtSKimGMIoB-A,False,,2025-06-23T21:48:22Z,"Did I really let them do that, Claudia Shembau?",0,0.0
UgzdlSuiqiwDcIYpKjp4AaABAg,UgzdlSuiqiwDcIYpKjp4AaABAg,-4GmbBoYQjE,@diegodolande6159,UC8jrFfXVWfMEL82WnGmM2jQ,False,,2025-06-23T21:42:38Z,Uncharted 1,0,0.0
UgzVSnflOlVjFMK42KR4AaABAg,UgzVSnflOlVjFMK42KR4AaABAg,-4GmbBoYQjE,@Josss.2010,UCSNvvEu-6uThL0ZnVlQh5bg,False,,2025-06-23T21:28:55Z,Se me olvido q este video existe,0,0.0
Ugx3QJKFK_JCgSjWrDJ4AaABAg,Ugx3QJKFK_JCgSjWrDJ4AaABAg,-4GmbBoYQjE,@louisdossantos9146,UCi1A2lPOqGEdOlzME9ATZSQ,False,,2025-06-23T20:40:34Z,Momomo,0,0.0
UgwyPYzmc8nkJNzlrPJ4AaABAg,UgwyPYzmc8nkJNzlrPJ4AaABAg,-4GmbBoYQjE,@georgioe8553,UCwMWKbJhz4avbtVFn2-QshA,False,,2025-06-23T20:16:59Z,Can’t believe the government is letting us do this? It’s Mexico brother 😂,1,0.0
Ugwlb3XbHTyEBewEGxJ4AaABAg,Ugwlb3XbHTyEBewEGxJ4AaABAg,-4GmbBoYQjE,@BilalKüçük-f3z,UCnMx4zuC2XuKxTZQij-6W6g,False,,2025-06-23T19:44:43Z,türk  olan  var mı,0,0.0
UgxZ-8KnM6ekb8XU-VZ4AaABAg,UgxZ-8KnM6ekb8XU-VZ4AaABAg,-4GmbBoYQjE,@İzzetSağlam-w7j,UCLFmmI8h_b9M-jl_1FcwKxQ,False,,2025-06-23T19:24:43Z,Türkiye 🇹🇷🇹🇷🇹🇷,1,0.0
